complete_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
420,2.3e-05,4.2e-05,2.5e-05,2.7e-05,1.8e-05,1.8e-05,2.4e-05,2.4e-05,1.9e-05,2.1e-05,3.6e-05,3.6e-05,1.8e-05,2.8e-05,3.1e-05,2.9e-05,2e-05,1.8e-05,3.2e-05,1.5e-05,3.1e-05,2.4e-05,2.7e-05,2.5e-05,1.6e-05,1.9e-05,1.3e-05,1.4e-05,1.5e-05,1.5e-05,1.6e-05,1.5e-05
421,1.7e-05,2.1e-05,1.6e-05,2.2e-05,1.7e-05,2.6e-05,1.7e-05,2.4e-05,1.7e-05,1.9e-05,1.6e-05,1.7e-05,1.8e-05,1.8e-05,1.8e-05,2.2e-05,2e-05,1.6e-05,1.8e-05,2.3e-05,2.4e-05,3.3e-05,3.6e-05,2e-05,2e-05,1.6e-05,2e-05,1.8e-05,3.2e-05,3e-05,5.1e-05,5.8e-05
422,1.3e-05,1.4e-05,5.7e-05,1.6e-05,1.4e-05,1.5e-05,2.4e-05,2.6e-05,1.7e-05,1.5e-05,1.7e-05,1.7e-05,1.9e-05,1.5e-05,1.4e-05,2e-05,1.7e-05,1.7e-05,1.8e-05,2.5e-05,2.9e-05,2.8e-05,2.1e-05,2.8e-05,3.1e-05,3e-05,3.6e-05,3e-05,3.7e-05,2.8e-05,2.1e-05,2.7e-05
423,1.4e-05,1.9e-05,1.7e-05,1.7e-05,1.8e-05,1.8e-05,1.8e-05,1.9e-05,1.8e-05,2e-05,2.9e-05,2.4e-05,3.5e-05,3.2e-05,2.3e-05,1.9e-05,2.3e-05,2.5e-05,2.1e-05,2e-05,1.7e-05,1.9e-05,2.5e-05,2.6e-05,2.6e-05,3e-05,2.8e-05,2.7e-05,1.8e-05,1.7e-05,2.5e-05,2e-05
424,2.5e-05,2e-05,1.7e-05,1.8e-05,3.1e-05,3.3e-05,2.4e-05,2.1e-05,5.3e-05,3.3e-05,2e-05,1.8e-05,3.6e-05,3e-05,1.7e-05,1.6e-05,3.5e-05,3.5e-05,3.3e-05,3.4e-05,1.6e-05,2.1e-05,1.8e-05,1.7e-05,1.8e-05,1.8e-05,1.9e-05,1.6e-05,1.7e-05,1.8e-05,2.3e-05,1.9e-05
425,3.3e-05,3.3e-05,4.9e-05,2.9e-05,2.9e-05,1.8e-05,1.8e-05,1.7e-05,2.2e-05,2.3e-05,1.9e-05,1.8e-05,2.6e-05,4e-05,3.8e-05,3.8e-05,2.4e-05,2e-05,2.3e-05,1.8e-05,1.8e-05,2e-05,1.7e-05,1.9e-05,1.6e-05,1.6e-05,1.6e-05,1.6e-05,1.6e-05,1.7e-05,1.9e-05,1.5e-05
426,3e-05,4.5e-05,3.4e-05,2.7e-05,1.6e-05,1.9e-05,2.3e-05,3.4e-05,1.7e-05,1.7e-05,4.7e-05,5e-05,2.3e-05,1.9e-05,4.3e-05,3.4e-05,1.7e-05,2.1e-05,2.3e-05,1.5e-05,1.7e-05,1.6e-05,1.8e-05,2.2e-05,1.7e-05,1.5e-05,1.7e-05,1.7e-05,1.5e-05,1.5e-05,1.6e-05,1.4e-05
427,2.7e-05,2.1e-05,1.8e-05,1.6e-05,1.9e-05,2e-05,2.5e-05,2.7e-05,2.1e-05,1.9e-05,2.2e-05,2.1e-05,2.3e-05,1.9e-05,1.8e-05,2.1e-05,2e-05,1.9e-05,1.8e-05,1.9e-05,4.3e-05,6.9e-05,3.1e-05,2.5e-05,8.3e-05,1.7e-05,1.5e-05,1.9e-05,4.8e-05,3.7e-05,3.6e-05,2.7e-05
428,1.7e-05,1.9e-05,1.8e-05,3.3e-05,1.8e-05,1.7e-05,2.1e-05,2.2e-05,2.9e-05,3.2e-05,1.9e-05,1.9e-05,2.1e-05,2.3e-05,2.1e-05,1.7e-05,3.4e-05,4.7e-05,2.2e-05,1.8e-05,2.4e-05,3e-05,4.1e-05,2.9e-05,3.4e-05,2.8e-05,3.3e-05,4.2e-05,3.9e-05,4.9e-05,3.4e-05,4.8e-05
429,1.7e-05,2.4e-05,1.9e-05,1.7e-05,1.5e-05,2.1e-05,2e-05,2.2e-05,2.1e-05,2e-05,1.7e-05,1.7e-05,2e-05,1.8e-05,1.6e-05,2.1e-05,2.4e-05,2.5e-05,2e-05,2.3e-05,4.5e-05,1.5e-05,2e-05,2.1e-05,1.9e-05,1.9e-05,2.8e-05,3.3e-05,2.3e-05,2e-05,1.8e-05,1.7e-05
430,6.2e-05,2.3e-05,2.3e-05,1.7e-05,4.7e-05,4.4e-05,2e-05,1.8e-05,5.3e-05,3.2e-05,1.9e-05,1.6e-05,5.2e-05,2.6e-05,1.7e-05,2e-05,1.8e-05,1.8e-05,1.7e-05,1.6e-05,1.8e-05,2.3e-05,2e-05,1.6e-05,1.6e-05,1.8e-05,1.8e-05,1.6e-05,1.5e-05,1.6e-05,1.8e-05,1.6e-05
431,2.9e-05,3e-05,3.1e-05,5.1e-05,3.6e-05,2.5e-05,2.2e-05,2.2e-05,1.7e-05,2e-05,1.3e-05,1.8e-05,5.4e-05,2.4e-05,3.9e-05,2.7e-05,2.3e-05,1.9e-05,2.2e-05,2e-05,1.7e-05,2.2e-05,2.1e-05,2.8e-05,1.6e-05,1.6e-05,1.6e-05,1.7e-05,1.5e-05,1.5e-05,1.6e-05,1.7e-05
432,2.8e-05,2.6e-05,3e-05,2.9e-05,1.9e-05,2.3e-05,1.8e-05,1.7e-05,1.8e-05,2e-05,3.2e-05,2.8e-05,1.8e-05,2.2e-05,5e-05,2.8e-05,1.9e-05,2.3e-05,1.7e-05,2.1e-05,2.8e-05,2.3e-05,3.3e-05,2.2e-05,2.6e-05,2.1e-05,1.9e-05,1.7e-05,1.7e-05,1.6e-05,2.1e-05,1.8e-05
433,3.9e-05,3.3e-05,1.9e-05,1.7e-05,2.3e-05,1.4e-05,3.4e-05,4e-05,1.5e-05,1.6e-05,1.6e-05,2.2e-05,1.6e-05,1.7e-05,1.6e-05,1.6e-05,2.3e-05,2.5e-05,2.1e-05,1.5e-05,2.8e-05,3.7e-05,2.2e-05,3.2e-05,3.7e-05,4.8e-05,1.5e-05,1.5e-05,4.1e-05,4.7e-05,3.1e-05,4e-05
434,1.8e-05,2e-05,1.6e-05,1.8e-05,1.8e-05,1.8e-05,1.9e-05,1.9e-05,2e-05,1.8e-05,1.9e-05,1.9e-05,1.7e-05,1.9e-05,1.8e-05,2e-05,2.6e-05,2.4e-05,2.7e-05,2.6e-05,1.6e-05,2e-05,1.8e-05,1.6e-05,5.2e-05,1.8e-05,2.7e-05,2.5e-05,2.7e-05,2.9e-05,2.9e-05,3.1e-05
435,2.1e-05,2.4e-05,1.7e-05,2.1e-05,1.7e-05,2.4e-05,1.6e-05,1.9e-05,0.000186,1.9e-05,2.2e-05,2.4e-05,1.9e-05,2e-05,1.9e-05,2.2e-05,2.1e-05,2e-05,1.8e-05,1.7e-05,1.7e-05,1.5e-05,2e-05,1.6e-05,1.8e-05,1.8e-05,2.4e-05,3.1e-05,2.2e-05,1.6e-05,1.9e-05,2e-05
436,1.6e-05,1.6e-05,3.2e-05,2.1e-05,2.3e-05,9.9e-05,5.7e-05,2e-05,3.3e-05,2.4e-05,1.7e-05,1.8e-05,2.5e-05,3.3e-05,1.7e-05,2.2e-05,1.7e-05,1.6e-05,1.5e-05,2.3e-05,1.7e-05,1.6e-05,2.4e-05,1.9e-05,1.7e-05,1.6e-05,1.7e-05,1.9e-05,1.8e-05,1.6e-05,2e-05,1.9e-05
437,1.7e-05,2.8e-05,2.8e-05,3.9e-05,2.2e-05,3e-05,4e-05,2.6e-05,1.9e-05,2e-05,2e-05,1.9e-05,2e-05,2e-05,3e-05,3.8e-05,1.7e-05,1.6e-05,2.1e-05,1.5e-05,1.8e-05,2.1e-05,1.8e-05,1.9e-05,1.8e-05,2e-05,1.8e-05,1.4e-05,2.1e-05,1.5e-05,1.6e-05,1.8e-05
438,2.5e-05,2.8e-05,2.4e-05,2.1e-05,1.9e-05,1.6e-05,2.4e-05,2.4e-05,1.8e-05,1.9e-05,4.7e-05,4.2e-05,2e-05,2.2e-05,3.1e-05,3.4e-05,1.6e-05,1.8e-05,1.7e-05,1.9e-05,3e-05,3.5e-05,1.9e-05,2.2e-05,1.8e-05,2.1e-05,2.5e-05,1.9e-05,1.4e-05,2e-05,1.7e-05,1.8e-05
439,1.6e-05,1.6e-05,1.5e-05,1.8e-05,1.9e-05,1.8e-05,1.9e-05,1.8e-05,1.9e-05,1.5e-05,2.2e-05,2.5e-05,3e-05,2e-05,1.8e-05,1.8e-05,2.8e-05,3.9e-05,3.8e-05,3.6e-05,2.8e-05,1.8e-05,3.2e-05,1.9e-05,2.3e-05,2.8e-05,2.6e-05,1.9e-05,2.7e-05,2.4e-05,3e-05,2.8e-05
440,1.8e-05,2.2e-05,2.2e-05,1.9e-05,1.8e-05,1.8e-05,2.1e-05,5.1e-05,1.9e-05,2.5e-05,1.8e-05,1.8e-05,1.8e-05,2.1e-05,1.7e-05,1.8e-05,2.3e-05,3.3e-05,7.3e-05,6.7e-05,2.4e-05,1.8e-05,2e-05,1.7e-05,3.3e-05,2.6e-05,3.5e-05,5.2e-05,2.2e-05,2.4e-05,2e-05,2.2e-05
441,1.7e-05,1.6e-05,1.8e-05,1.7e-05,1.4e-05,2e-05,1.7e-05,1.6e-05,2.7e-05,4.1e-05,2.2e-05,1.9e-05,1.6e-05,2.1e-05,2.3e-05,1.4e-05,1.6e-05,1.6e-05,1.8e-05,1.5e-05,1.6e-05,1.7e-05,1.9e-05,1.8e-05,1.7e-05,2.6e-05,2.2e-05,2.6e-05,1.6e-05,1.6e-05,2e-05,2.4e-05
442,1.8e-05,1.5e-05,2e-05,2e-05,4.2e-05,7.3e-05,3.2e-05,2.3e-05,4.7e-05,3.2e-05,2e-05,1.4e-05,2.6e-05,4.4e-05,1.7e-05,1.8e-05,1.9e-05,1.6e-05,2.4e-05,2.4e-05,1.9e-05,1.6e-05,2.1e-05,2.3e-05,1.4e-05,2e-05,1.5e-05,1.6e-05,2.1e-05,1.7e-05,1.9e-05,1.7e-05
443,2.4e-05,2e-05,2.8e-05,3.1e-05,2.3e-05,5.1e-05,2.2e-05,2.1e-05,2.7e-05,2.9e-05,2e-05,1.9e-05,2.2e-05,2.8e-05,2.6e-05,2.9e-05,1.9e-05,1.6e-05,2e-05,2.2e-05,1.8e-05,1.8e-05,1.7e-05,1.9e-05,1.7e-05,1.7e-05,2.1e-05,1.5e-05,1.4e-05,1.6e-05,2e-05,1.7e-05
444,2.2e-05,2.4e-05,2.5e-05,2.3e-05,1.6e-05,2e-05,1.7e-05,1.9e-05,1.7e-05,2.1e-05,2.8e-05,3.2e-05,1.8e-05,2.4e-05,3.3e-05,4e-05,3e-05,2.4e-05,2.1e-05,1.7e-05,2.8e-05,2.9e-05,3e-05,6e-05,3.9e-05,4.8e-05,2e-05,2.1e-05,1.8e-05,1.7e-05,2.7e-05,2e-05
445,1.5e-05,1.7e-05,1.6e-05,1.9e-05,1.9e-05,1.9e-05,1.9e-05,1.8e-05,2.2e-05,2.1e-05,3.8e-05,2.4e-05,2.1e-05,1.5e-05,3.5e-05,1.8e-05,2.8e-05,2.3e-05,3.4e-05,3.2e-05,2e-05,1.9e-05,1.7e-05,1.8e-05,2e-05,2.3e-05,2.5e-05,3e-05,2.7e-05,2.7e-05,3.5e-05,5.3e-05
446,1.9e-05,1.7e-05,1.7e-05,2.1e-05,1.8e-05,2.1e-05,1.8e-05,1.9e-05,1.8e-05,1.9e-05,1.6e-05,1.5e-05,1.7e-05,1.7e-05,2e-05,1.8e-05,1.7e-05,1.9e-05,1.9e-05,2.4e-05,1.8e-05,1.9e-05,1.7e-05,2e-05,1.9e-05,1.7e-05,3e-05,6.5e-05,2.8e-05,5e-05,3.2e-05,2.8e-05
447,1.7e-05,2e-05,1.8e-05,1.7e-05,3.7e-05,2.3e-05,2.2e-05,4e-05,2.4e-05,3.9e-05,2e-05,2.3e-05,1.7e-05,1.5e-05,1.6e-05,1.9e-05,2e-05,1.6e-05,1.5e-05,1.4e-05,1.7e-05,1.6e-05,2.8e-05,3.9e-05,2e-05,1.9e-05,2e-05,1.9e-05,1.7e-05,1.7e-05,3.9e-05,1.9e-05
448,2.1e-05,1.8e-05,1.8e-05,2.1e-05,3.5e-05,3.7e-05,2.7e-05,2e-05,3.8e-05,5.9e-05,1.6e-05,1.6e-05,2.9e-05,3.3e-05,2.1e-05,1.6e-05,1.9e-05,2e-05,1.6e-05,1.7e-05,1.6e-05,1.8e-05,1.7e-05,1.5e-05,1.7e-05,1.6e-05,1.4e-05,2e-05,1.7e-05,1.5e-05,1.7e-05,2e-05
449,4.7e-05,3.5e-05,2.8e-05,2.2e-05,1.7e-05,2.3e-05,1.9e-05,1.8e-05,2.3e-05,2e-05,1.7e-05,2.3e-05,2.2e-05,2.8e-05,2.1e-05,3.1e-05,1.9e-05,1.8e-05,1.8e-05,1.6e-05,3.3e-05,3.4e-05,1.9e-05,2.8e-05,1.7e-05,1.8e-05,1.6e-05,1.5e-05,1.9e-05,1.7e-05,1.8e-05,1.9e-05
450,3.5e-05,2.5e-05,2.3e-05,2.4e-05,1.5e-05,1.6e-05,1.6e-05,1.7e-05,1.9e-05,2e-05,5.5e-05,3.7e-05,2.3e-05,1.8e-05,3.4e-05,3e-05,1.9e-05,1.7e-05,2.2e-05,2.1e-05,1.5e-05,1.5e-05,1.7e-05,1.6e-05,2.3e-05,2.7e-05,1.5e-05,1.7e-05,1.8e-05,1.6e-05,2.4e-05,1.7e-05
451,1.7e-05,2e-05,1.5e-05,1.8e-05,1.5e-05,1.5e-05,1.9e-05,1.9e-05,2.4e-05,2e-05,2.8e-05,5e-05,1.8e-05,2.9e-05,1.7e-05,1.8e-05,2.2e-05,2.1e-05,3.8e-05,2.9e-05,1.5e-05,1.7e-05,1.8e-05,1.9e-05,2.6e-05,2.3e-05,1.8e-05,1.9e-05,3.1e-05,3.3e-05,3.4e-05,3.7e-05
452,1.7e-05,1.8e-05,1.6e-05,1.9e-05,1.8e-05,2e-05,2.1e-05,4.4e-05,1.7e-05,1.7e-05,2e-05,1.7e-05,1.5e-05,2.1e-05,1.8e-05,1.7e-05,2.3e-05,2.9e-05,2.4e-05,1.5e-05,1.8e-05,1.7e-05,3e-05,6.1e-05,1.7e-05,1.8e-05,3.7e-05,5.4e-05,2.4e-05,3.9e-05,4.2e-05,5.3e-05
453,1.6e-05,1.9e-05,1.7e-05,2e-05,2.7e-05,2.7e-05,1.6e-05,2.2e-05,2.6e-05,2.3e-05,2.1e-05,1.9e-05,1.6e-05,1.7e-05,2e-05,1.8e-05,1.7e-05,1.5e-05,1.9e-05,1.7e-05,1.7e-05,1.5e-05,1.8e-05,2.1e-05,1.5e-05,1.7e-05,2.5e-05,3e-05,1.9e-05,1.7e-05,3.1e-05,1.9e-05
454,1.6e-05,1.6e-05,1.7e-05,1.6e-05,2.5e-05,2.6e-05,2.3e-05,2.1e-05,2.5e-05,2.9e-05,1.7e-05,1.6e-05,4.1e-05,9.7e-05,1.6e-05,1.6e-05,1.9e-05,1.7e-05,2.2e-05,1.6e-05,2.3e-05,2.2e-05,2.8e-05,3.5e-05,2.2e-05,2.3e-05,2e-05,1.7e-05,1.6e-05,2e-05,1.8e-05,1.9e-05
455,2.6e-05,2.6e-05,4e-05,4.3e-05,1.4e-05,1.6e-05,1.4e-05,1.5e-05,1.9e-05,1.9e-05,1.7e-05,2.9e-05,2.4e-05,2e-05,3.1e-05,3e-05,2.2e-05,5.2e-05,2.8e-05,1.8e-05,2.1e-05,2.7e-05,2.2e-05,2.2e-05,2.6e-05,2.9e-05,2.2e-05,2.8e-05,2e-05,2e-05,2.8e-05,2.4e-05
456,1.8e-05,1.7e-05,1.5e-05,1.6e-05,1.6e-05,1.7e-05,1.6e-05,1.9e-05,2.2e-05,2e-05,3.6e-05,4.3e-05,1.7e-05,2.4e-05,2.5e-05,3e-05,1.9e-05,2.1e-05,4.1e-05,0.000101,1.7e-05,2.1e-05,1.9e-05,1.6e-05,2.3e-05,2.5e-05,2.1e-05,2.3e-05,1.9e-05,2.5e-05,1.9e-05,1.9e-05
457,2e-05,2.2e-05,2e-05,2.3e-05,2e-05,1.9e-05,2e-05,2.2e-05,2.6e-05,1.7e-05,3e-05,2.8e-05,1.7e-05,1.9e-05,2.2e-05,3.1e-05,1.7e-05,1.6e-05,2.2e-05,2.2e-05,2e-05,1.6e-05,2e-05,1.9e-05,1.8e-05,1.7e-05,1.5e-05,1.8e-05,2.7e-05,4.4e-05,4.3e-05,6.5e-05
458,1.4e-05,1.7e-05,1.7e-05,1.9e-05,1.9e-05,2.3e-05,2.7e-05,2.3e-05,1.9e-05,2.1e-05,1.9e-05,2.1e-05,1.7e-05,2.6e-05,2e-05,1.9e-05,2.1e-05,1.9e-05,2.1e-05,1.8e-05,1.9e-05,2.2e-05,2.9e-05,3.6e-05,1.6e-05,2.1e-05,2.6e-05,3.5e-05,2.6e-05,1.7e-05,2.9e-05,3.9e-05
459,1.7e-05,1.4e-05,1.4e-05,1.8e-05,2.6e-05,2.3e-05,1.9e-05,1.6e-05,3.3e-05,3.5e-05,2.3e-05,2.2e-05,2.2e-05,1.8e-05,1.8e-05,2.4e-05,2.1e-05,1.7e-05,2.6e-05,2.2e-05,2.8e-05,2.1e-05,1.8e-05,2.2e-05,2.6e-05,2.1e-05,2.6e-05,2.7e-05,1.7e-05,1.6e-05,1.8e-05,1.8e-05
460,1.8e-05,1.8e-05,1.9e-05,2.1e-05,2.4e-05,2.3e-05,2.1e-05,2e-05,1.8e-05,1.8e-05,1.4e-05,1.6e-05,2.5e-05,3.7e-05,1.8e-05,1.6e-05,2.7e-05,2.4e-05,1.9e-05,2e-05,5.6e-05,4.5e-05,2.2e-05,5e-05,2.6e-05,3e-05,1.6e-05,1.7e-05,1.5e-05,2.5e-05,1.9e-05,2e-05
461,3.2e-05,3.3e-05,3.8e-05,4e-05,1.8e-05,1.9e-05,2.3e-05,2e-05,1.6e-05,1.6e-05,2.2e-05,1.5e-05,2e-05,2e-05,4.5e-05,3.5e-05,1.8e-05,1.8e-05,1.5e-05,1.6e-05,3e-05,2.9e-05,2e-05,1.5e-05,1.7e-05,2.9e-05,1.8e-05,2.1e-05,1.8e-05,1.8e-05,1.8e-05,2e-05
462,2.5e-05,2e-05,2.9e-05,1.7e-05,1.6e-05,2e-05,2.2e-05,1.6e-05,2.5e-05,1.7e-05,3.6e-05,2.7e-05,1.9e-05,2e-05,4.2e-05,3.5e-05,1.6e-05,1.9e-05,3.9e-05,4e-05,2.2e-05,1.6e-05,1.7e-05,1.7e-05,1.6e-05,1.7e-05,1.7e-05,2.7e-05,2.7e-05,2.3e-05,1.7e-05,2e-05
463,3.1e-05,2.1e-05,1.6e-05,2.1e-05,1.6e-05,2.1e-05,2.8e-05,2.6e-05,1.5e-05,2e-05,3.7e-05,2.6e-05,1.6e-05,2.7e-05,1.7e-05,1.7e-05,1.6e-05,1.6e-05,1.9e-05,1.8e-05,1.4e-05,1.7e-05,3.5e-05,2.3e-05,2.2e-05,1.9e-05,3.1e-05,2e-05,3.5e-05,3.7e-05,2.5e-05,2.4e-05
464,2e-05,1.8e-05,2e-05,1.8e-05,1.8e-05,1.8e-05,3e-05,1.9e-05,2.5e-05,2e-05,1.7e-05,1.5e-05,1.6e-05,1.7e-05,1.6e-05,2.2e-05,1.8e-05,1.6e-05,1.7e-05,1.8e-05,1.8e-05,1.7e-05,2.1e-05,2.3e-05,1.6e-05,1.8e-05,3.3e-05,2.7e-05,1.9e-05,1.7e-05,2.3e-05,2.3e-05
465,2e-05,5.6e-05,1.8e-05,2e-05,2.3e-05,2.3e-05,2e-05,2e-05,2.1e-05,1.9e-05,1.5e-05,1.4e-05,2.1e-05,6.8e-05,1.7e-05,1.7e-05,2.2e-05,2e-05,1.9e-05,1.8e-05,2.2e-05,1.9e-05,6.4e-05,2.2e-05,2.5e-05,2.4e-05,2.3e-05,3e-05,1.7e-05,1.8e-05,2e-05,2e-05
466,1.3e-05,1.6e-05,2e-05,4.2e-05,2.2e-05,2.3e-05,1.8e-05,1.7e-05,2.5e-05,2.3e-05,2.2e-05,1.5e-05,3.4e-05,2.8e-05,1.5e-05,1.8e-05,3.8e-05,3.7e-05,1.5e-05,1.7e-05,3.8e-05,3.6e-05,1.8e-05,2.2e-05,2.2e-05,2.6e-05,2.2e-05,1.9e-05,2.1e-05,1.8e-05,2.2e-05,2e-05
467,2.2e-05,2.3e-05,4.3e-05,4.1e-05,1.6e-05,1.8e-05,3.8e-05,3.2e-05,1.8e-05,1.9e-05,1.6e-05,1.4e-05,5.3e-05,2.8e-05,2.4e-05,4.7e-05,1.9e-05,1.9e-05,3.8e-05,4.1e-05,2.4e-05,2.4e-05,2.4e-05,2.3e-05,1.8e-05,1.9e-05,2.1e-05,2e-05,2e-05,1.8e-05,2e-05,1.6e-05
468,3.6e-05,4.4e-05,1.6e-05,2e-05,1.8e-05,1.9e-05,3.4e-05,2.4e-05,3.1e-05,2.8e-05,3.6e-05,5e-05,1.8e-05,2e-05,2.9e-05,3.1e-05,1.6e-05,1.9e-05,2.4e-05,3.3e-05,2e-05,1.6e-05,9.1e-05,2.4e-05,1.4e-05,1.8e-05,1.9e-05,2e-05,6e-05,4.4e-05,2.7e-05,1.9e-05
469,2.1e-05,1.8e-05,2.1e-05,2.1e-05,1.6e-05,2.2e-05,2e-05,2.1e-05,1.6e-05,2.1e-05,2.7e-05,2.5e-05,1.6e-05,1.9e-05,1.8e-05,1.7e-05,1.9e-05,1.9e-05,1.9e-05,2.4e-05,2.6e-05,2e-05,2.2e-05,2.6e-05,1.7e-05,2.3e-05,2e-05,2.2e-05,3e-05,2.7e-05,4e-05,3.6e-05
470,1.6e-05,1.5e-05,1.4e-05,1.5e-05,1.5e-05,1.6e-05,1.8e-05,1.8e-05,2.2e-05,3.2e-05,1.7e-05,1.6e-05,1.8e-05,1.9e-05,1.9e-05,1.5e-05,1.7e-05,1.7e-05,1.9e-05,1.6e-05,2.2e-05,2.4e-05,2.6e-05,2.3e-05,2.7e-05,8.5e-05,2.4e-05,3e-05,4.4e-05,1.9e-05,2.3e-05,2.9e-05
471,1.4e-05,1.5e-05,1.4e-05,1.8e-05,2.3e-05,2.7e-05,1.5e-05,1.8e-05,1.5e-05,1.6e-05,1.7e-05,1.8e-05,1.6e-05,1.7e-05,1.5e-05,1.6e-05,1.8e-05,2.1e-05,1.6e-05,1.8e-05,3.5e-05,2.9e-05,2.7e-05,3.6e-05,3.1e-05,2.9e-05,2.4e-05,2.3e-05,1.7e-05,2.4e-05,2e-05,1.8e-05
472,1.5e-05,1.6e-05,3e-05,2.9e-05,2.1e-05,2e-05,1.6e-05,1.5e-05,1.6e-05,1.7e-05,2.1e-05,1.6e-05,9.7e-05,3.1e-05,1.5e-05,1.8e-05,2.3e-05,2.5e-05,2.1e-05,2.6e-05,2.7e-05,5.4e-05,1.8e-05,2e-05,1.7e-05,1.7e-05,2e-05,1.7e-05,1.8e-05,1.6e-05,1.7e-05,1.6e-05
473,2.6e-05,2.7e-05,2.9e-05,4e-05,1.9e-05,2.1e-05,2.1e-05,2e-05,1.6e-05,1.5e-05,2.2e-05,1.6e-05,6.9e-05,1.7e-05,4.9e-05,2.7e-05,1.7e-05,1.7e-05,3e-05,4.1e-05,1.7e-05,1.6e-05,2.1e-05,1.7e-05,1.8e-05,4.2e-05,2.1e-05,1.8e-05,2.2e-05,1.6e-05,2.1e-05,2.3e-05
474,2.1e-05,3.9e-05,2e-05,1.8e-05,1.6e-05,2e-05,2.5e-05,2.3e-05,2.2e-05,2.4e-05,2.1e-05,2.4e-05,1.8e-05,2.3e-05,2.7e-05,5.7e-05,1.7e-05,1.7e-05,1.8e-05,2.6e-05,2e-05,1.7e-05,4.5e-05,3.3e-05,2.5e-05,1.3e-05,1.8e-05,2.3e-05,1.4e-05,1.3e-05,1.5e-05,1.4e-05
475,1.2e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.2e-05,1.2e-05,1.2e-05,1.1e-05,0,0,1.3e-05,1.6e-05,0,1.3e-05,5e-06,1.5e-05,1.6e-05,1.8e-05,1.7e-05,1.5e-05,2.5e-05,1.9e-05,2.2e-05,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4e-05,1.2e-05,1e-05,1.2e-05,1.4e-05,1.2e-05,1.2e-05,1.1e-05,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null
479,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null
